Time, Operation, Node, Description
04:28:23.541,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
04:29:03.193,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
04:29:03.193,createOrReadWAL,5,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
04:29:03.380,Start,5,Starting Raft node channel=mychannel 
04:29:03.381,start,5,Starting raft node as part of a new channel channel=mychannel 
04:29:03.381,becomeFollower,5,5 became follower at term 0 channel=mychannel 
04:29:03.381,newRaft,5,newRaft 5 [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
04:29:03.381,becomeFollower,5,5 became follower at term 1 channel=mychannel 
04:29:03.382,run,5,This node is picked to start campaign channel=mychannel 
04:29:03.463,apply,5,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.463,apply,5,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.463,apply,5,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.463,apply,5,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.463,apply,5,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.463,apply,5,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:04.382,Step,5,5 is starting a new election at term 1 channel=mychannel 
04:29:04.382,becomePreCandidate,5,5 became pre-candidate at term 1 channel=mychannel 
04:29:04.382,poll,5,5 received MsgPreVoteResp from 5 at term 1 channel=mychannel 
04:29:04.382,campaign,5,5 [logterm: 1 index: 6] sent MsgPreVote request to 1 at term 1 channel=mychannel 
04:29:04.382,campaign,5,5 [logterm: 1 index: 6] sent MsgPreVote request to 2 at term 1 channel=mychannel 
04:29:04.382,campaign,5,5 [logterm: 1 index: 6] sent MsgPreVote request to 3 at term 1 channel=mychannel 
04:29:04.382,campaign,5,5 [logterm: 1 index: 6] sent MsgPreVote request to 4 at term 1 channel=mychannel 
04:29:04.382,campaign,5,5 [logterm: 1 index: 6] sent MsgPreVote request to 6 at term 1 channel=mychannel 
04:29:04.384,poll,5,5 received MsgPreVoteResp from 2 at term 1 channel=mychannel 
04:29:04.384,stepCandidate,5,5 [quorum:4] has received 2 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
04:29:04.384,poll,5,5 received MsgPreVoteResp from 1 at term 1 channel=mychannel 
04:29:04.384,stepCandidate,5,5 [quorum:4] has received 3 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
04:29:04.384,poll,5,5 received MsgPreVoteResp from 4 at term 1 channel=mychannel 
04:29:04.384,stepCandidate,5,5 [quorum:4] has received 4 MsgPreVoteResp votes and 0 vote rejections channel=mychannel 
04:29:04.384,becomeCandidate,5,5 became candidate at term 2 channel=mychannel 
04:29:04.385,poll,5,5 received MsgVoteResp from 5 at term 2 channel=mychannel 
04:29:04.385,campaign,5,5 [logterm: 1 index: 6] sent MsgVote request to 6 at term 2 channel=mychannel 
04:29:04.385,campaign,5,5 [logterm: 1 index: 6] sent MsgVote request to 1 at term 2 channel=mychannel 
04:29:04.385,campaign,5,5 [logterm: 1 index: 6] sent MsgVote request to 2 at term 2 channel=mychannel 
04:29:04.385,campaign,5,5 [logterm: 1 index: 6] sent MsgVote request to 3 at term 2 channel=mychannel 
04:29:04.385,campaign,5,5 [logterm: 1 index: 6] sent MsgVote request to 4 at term 2 channel=mychannel 
04:29:04.420,poll,5,5 received MsgVoteResp from 4 at term 2 channel=mychannel 
04:29:04.420,stepCandidate,5,5 [quorum:4] has received 2 MsgVoteResp votes and 0 vote rejections channel=mychannel 
04:29:04.429,poll,5,5 received MsgVoteResp from 1 at term 2 channel=mychannel 
04:29:04.429,stepCandidate,5,5 [quorum:4] has received 3 MsgVoteResp votes and 0 vote rejections channel=mychannel 
04:29:04.429,poll,5,5 received MsgVoteResp from 2 at term 2 channel=mychannel 
04:29:04.429,stepCandidate,5,5 [quorum:4] has received 4 MsgVoteResp votes and 0 vote rejections channel=mychannel 
04:29:04.430,becomeLeader,5,5 became leader at term 2 channel=mychannel 
04:29:04.430,run,5,raft.node: 5 elected leader 5 at term 2 channel=mychannel 
04:29:04.435,run,5,Leader 5 is present quit campaign channel=mychannel 
04:29:04.435,run,5,Raft leader changed: 0 -> 5 channel=mychannel 
04:29:04.467,run,5,Start accepting requests as Raft leader at block [0] channel=mychannel 
04:29:22.850,propose,5,Created block [1] there are 0 blocks in flight channel=mychannel 
04:29:22.850,run,5,Received config transaction pause accepting transaction till it is committed channel=mychannel 
04:29:22.978,writeBlock,5,Writing block [1] (Raft index: 8) to ledger channel=mychannel 
04:29:26.044,propose,5,Created block [2] there are 0 blocks in flight channel=mychannel 
04:29:26.044,run,5,Received config transaction pause accepting transaction till it is committed channel=mychannel 
04:29:26.192,writeBlock,5,Writing block [2] (Raft index: 9) to ledger channel=mychannel 
04:31:05.271,propose,5,Created block [3] there are 0 blocks in flight channel=mychannel 
04:31:05.361,writeBlock,5,Writing block [3] (Raft index: 10) to ledger channel=mychannel 
04:32:40.333,propose,5,Created block [4] there are 0 blocks in flight channel=mychannel 
04:32:40.429,writeBlock,5,Writing block [4] (Raft index: 11) to ledger channel=mychannel 
04:32:45.054,propose,5,Created block [5] there are 0 blocks in flight channel=mychannel 
04:32:45.142,writeBlock,5,Writing block [5] (Raft index: 12) to ledger channel=mychannel 
04:32:56.964,propose,5,Created block [6] there are 0 blocks in flight channel=mychannel 
04:32:57.043,writeBlock,5,Writing block [6] (Raft index: 13) to ledger channel=mychannel 
04:36:07.921,propose,5,Created block [7] there are 0 blocks in flight channel=mychannel 
04:36:08.021,writeBlock,5,Writing block [7] (Raft index: 14) to ledger channel=mychannel 
04:36:25.424,propose,5,Created block [8] there are 0 blocks in flight channel=mychannel 
04:36:25.506,writeBlock,5,Writing block [8] (Raft index: 15) to ledger channel=mychannel 
04:36:41.540,propose,5,Created block [9] there are 0 blocks in flight channel=mychannel 
04:36:41.624,writeBlock,5,Writing block [9] (Raft index: 16) to ledger channel=mychannel 
04:37:04.267,propose,5,Created block [10] there are 0 blocks in flight channel=mychannel 
04:37:04.352,writeBlock,5,Writing block [10] (Raft index: 17) to ledger channel=mychannel 
04:37:21.139,propose,5,Created block [11] there are 0 blocks in flight channel=mychannel 
04:37:21.229,writeBlock,5,Writing block [11] (Raft index: 18) to ledger channel=mychannel 
04:37:43.658,propose,5,Created block [12] there are 0 blocks in flight channel=mychannel 
04:37:43.756,writeBlock,5,Writing block [12] (Raft index: 19) to ledger channel=mychannel 
04:38:06.702,propose,5,Created block [13] there are 0 blocks in flight channel=mychannel 
04:38:06.810,writeBlock,5,Writing block [13] (Raft index: 20) to ledger channel=mychannel 
04:38:23.214,propose,5,Created block [14] there are 0 blocks in flight channel=mychannel 
04:38:23.294,writeBlock,5,Writing block [14] (Raft index: 21) to ledger channel=mychannel 
04:38:38.606,propose,5,Created block [15] there are 0 blocks in flight channel=mychannel 
04:38:38.687,writeBlock,5,Writing block [15] (Raft index: 22) to ledger channel=mychannel 
04:38:57.188,propose,5,Created block [16] there are 0 blocks in flight channel=mychannel 
04:38:57.281,writeBlock,5,Writing block [16] (Raft index: 23) to ledger channel=mychannel 
04:28:33.070,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
04:29:03.151,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
04:29:03.151,createOrReadWAL,6,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
04:29:03.305,Start,6,Starting Raft node channel=mychannel 
04:29:03.308,start,6,Starting raft node as part of a new channel channel=mychannel 
04:29:03.308,becomeFollower,6,6 became follower at term 0 channel=mychannel 
04:29:03.308,newRaft,6,newRaft 6 [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
04:29:03.308,becomeFollower,6,6 became follower at term 1 channel=mychannel 
04:29:03.379,apply,6,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.379,apply,6,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.379,apply,6,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.379,apply,6,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.379,apply,6,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:03.379,apply,6,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6] channel=mychannel 
04:29:04.385,Step,6,6 [logterm: 1 index: 6 vote: 0] cast MsgPreVote for 5 [logterm: 1 index: 6] at term 1 channel=mychannel 
04:29:04.402,Step,6,6 [term: 1] received a MsgVote message with higher term from 5 [term: 2] channel=mychannel 
04:29:04.402,becomeFollower,6,6 became follower at term 2 channel=mychannel 
04:29:04.402,Step,6,6 [logterm: 1 index: 6 vote: 0] cast MsgVote for 5 [logterm: 1 index: 6] at term 2 channel=mychannel 
04:29:04.436,run,6,raft.node: 6 elected leader 5 at term 2 channel=mychannel 
04:29:04.456,run,6,Raft leader changed: 0 -> 5 channel=mychannel 
04:29:22.978,writeBlock,6,Writing block [1] (Raft index: 8) to ledger channel=mychannel 
04:29:26.211,writeBlock,6,Writing block [2] (Raft index: 9) to ledger channel=mychannel 
04:31:05.362,writeBlock,6,Writing block [3] (Raft index: 10) to ledger channel=mychannel 
04:32:40.430,writeBlock,6,Writing block [4] (Raft index: 11) to ledger channel=mychannel 
04:32:45.144,writeBlock,6,Writing block [5] (Raft index: 12) to ledger channel=mychannel 
04:32:57.045,writeBlock,6,Writing block [6] (Raft index: 13) to ledger channel=mychannel 
04:36:08.040,writeBlock,6,Writing block [7] (Raft index: 14) to ledger channel=mychannel 
04:36:25.507,writeBlock,6,Writing block [8] (Raft index: 15) to ledger channel=mychannel 
04:36:41.625,writeBlock,6,Writing block [9] (Raft index: 16) to ledger channel=mychannel 
04:37:04.422,writeBlock,6,Writing block [10] (Raft index: 17) to ledger channel=mychannel 
04:37:21.230,writeBlock,6,Writing block [11] (Raft index: 18) to ledger channel=mychannel 
04:37:43.757,writeBlock,6,Writing block [12] (Raft index: 19) to ledger channel=mychannel 
04:38:06.810,writeBlock,6,Writing block [13] (Raft index: 20) to ledger channel=mychannel 
04:38:23.295,writeBlock,6,Writing block [14] (Raft index: 21) to ledger channel=mychannel 
04:38:38.688,writeBlock,6,Writing block [15] (Raft index: 22) to ledger channel=mychannel 
04:38:57.322,writeBlock,6,Writing block [16] (Raft index: 23) to ledger channel=mychannel 
18:17:49.684,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:17:49.684,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.560,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:18:07.560,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.570,createOrReadWAL,1,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
18:18:07.634,Start,1,Starting Raft node channel=mychannel 
18:18:07.696,start,1,Starting raft node as part of a new channel channel=mychannel 
18:18:07.696,becomeFollower,1,1 became follower at term 0 channel=mychannel 
18:18:07.696,newRaft,1,newRaft 1 [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
18:18:07.697,becomeFollower,1,1 became follower at term 1 channel=mychannel 
18:18:07.700,apply,1,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.700,apply,1,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.700,apply,1,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.700,apply,1,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.700,apply,1,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.705,apply,1,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.705,apply,1,Applied config change to add node 7 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.705,apply,1,Applied config change to add node 8 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.705,apply,1,Applied config change to add node 9 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.705,apply,1,Applied config change to add node 10 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.706,apply,1,Applied config change to add node 11 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.706,apply,1,Applied config change to add node 12 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.706,apply,1,Applied config change to add node 13 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.706,apply,1,Applied config change to add node 14 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:08.737,Step,1,1 [logterm: 1 index: 14 vote: 0] cast MsgPreVote for b [logterm: 1 index: 14] at term 1 channel=mychannel 
18:18:08.770,Step,1,1 [term: 1] received a MsgVote message with higher term from b [term: 2] channel=mychannel 
18:18:08.770,becomeFollower,1,1 became follower at term 2 channel=mychannel 
18:18:08.771,Step,1,1 [logterm: 1 index: 14 vote: 0] cast MsgVote for b [logterm: 1 index: 14] at term 2 channel=mychannel 
18:18:08.805,run,1,raft.node: 1 elected leader b at term 2 channel=mychannel 
18:18:08.807,run,1,Raft leader changed: 0 -> 11 channel=mychannel 
18:18:29.470,writeBlock,1,Writing block [1] (Raft index: 16) to ledger channel=mychannel 
18:18:32.562,writeBlock,1,Writing block [2] (Raft index: 17) to ledger channel=mychannel 
18:19:31.632,writeBlock,1,Writing block [3] (Raft index: 18) to ledger channel=mychannel 
18:20:30.423,writeBlock,1,Writing block [4] (Raft index: 19) to ledger channel=mychannel 
18:20:33.830,writeBlock,1,Writing block [5] (Raft index: 20) to ledger channel=mychannel 
18:20:40.465,writeBlock,1,Writing block [6] (Raft index: 21) to ledger channel=mychannel 
18:17:48.960,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:17:48.975,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.541,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:18:07.541,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.554,createOrReadWAL,2,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
18:18:07.572,Start,2,Starting Raft node channel=mychannel 
18:18:07.647,start,2,Starting raft node as part of a new channel channel=mychannel 
18:18:07.647,becomeFollower,2,2 became follower at term 0 channel=mychannel 
18:18:07.647,newRaft,2,newRaft 2 [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
18:18:07.647,becomeFollower,2,2 became follower at term 1 channel=mychannel 
18:18:07.659,apply,2,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.659,apply,2,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.659,apply,2,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.659,apply,2,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.667,apply,2,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.669,apply,2,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.669,apply,2,Applied config change to add node 7 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.669,apply,2,Applied config change to add node 8 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.669,apply,2,Applied config change to add node 9 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.670,apply,2,Applied config change to add node 10 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.670,apply,2,Applied config change to add node 11 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.670,apply,2,Applied config change to add node 12 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.671,apply,2,Applied config change to add node 13 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.671,apply,2,Applied config change to add node 14 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:08.742,Step,2,2 [logterm: 1 index: 14 vote: 0] cast MsgPreVote for b [logterm: 1 index: 14] at term 1 channel=mychannel 
18:18:08.774,Step,2,2 [term: 1] received a MsgVote message with higher term from b [term: 2] channel=mychannel 
18:18:08.777,becomeFollower,2,2 became follower at term 2 channel=mychannel 
18:18:08.777,Step,2,2 [logterm: 1 index: 14 vote: 0] cast MsgVote for b [logterm: 1 index: 14] at term 2 channel=mychannel 
18:18:08.802,run,2,raft.node: 2 elected leader b at term 2 channel=mychannel 
18:18:08.804,run,2,Raft leader changed: 0 -> 11 channel=mychannel 
18:18:29.482,writeBlock,2,Writing block [1] (Raft index: 16) to ledger channel=mychannel 
18:18:32.550,writeBlock,2,Writing block [2] (Raft index: 17) to ledger channel=mychannel 
18:19:31.621,writeBlock,2,Writing block [3] (Raft index: 18) to ledger channel=mychannel 
18:20:30.422,writeBlock,2,Writing block [4] (Raft index: 19) to ledger channel=mychannel 
18:20:33.831,writeBlock,2,Writing block [5] (Raft index: 20) to ledger channel=mychannel 
18:20:40.452,writeBlock,2,Writing block [6] (Raft index: 21) to ledger channel=mychannel 
18:17:48.291,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:17:48.292,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.435,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:18:07.435,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.436,createOrReadWAL,3,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
18:18:07.466,Start,3,Starting Raft node channel=mychannel 
18:18:07.474,start,3,Starting raft node as part of a new channel channel=mychannel 
18:18:07.474,becomeFollower,3,3 became follower at term 0 channel=mychannel 
18:18:07.474,newRaft,3,newRaft 3 [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
18:18:07.474,becomeFollower,3,3 became follower at term 1 channel=mychannel 
18:18:07.476,apply,3,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 7 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 8 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 9 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 10 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.479,apply,3,Applied config change to add node 11 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.481,apply,3,Applied config change to add node 12 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.486,apply,3,Applied config change to add node 13 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.486,apply,3,Applied config change to add node 14 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:08.746,Step,3,3 [logterm: 1 index: 14 vote: 0] cast MsgPreVote for b [logterm: 1 index: 14] at term 1 channel=mychannel 
18:18:08.772,Step,3,3 [term: 1] received a MsgVote message with higher term from b [term: 2] channel=mychannel 
18:18:08.777,becomeFollower,3,3 became follower at term 2 channel=mychannel 
18:18:08.778,Step,3,3 [logterm: 1 index: 14 vote: 0] cast MsgVote for b [logterm: 1 index: 14] at term 2 channel=mychannel 
18:18:08.813,run,3,raft.node: 3 elected leader b at term 2 channel=mychannel 
18:18:08.814,run,3,Raft leader changed: 0 -> 11 channel=mychannel 
18:18:29.455,writeBlock,3,Writing block [1] (Raft index: 16) to ledger channel=mychannel 
18:18:32.575,writeBlock,3,Writing block [2] (Raft index: 17) to ledger channel=mychannel 
18:19:31.624,writeBlock,3,Writing block [3] (Raft index: 18) to ledger channel=mychannel 
18:20:30.436,writeBlock,3,Writing block [4] (Raft index: 19) to ledger channel=mychannel 
18:20:33.842,writeBlock,3,Writing block [5] (Raft index: 20) to ledger channel=mychannel 
18:20:40.473,writeBlock,3,Writing block [6] (Raft index: 21) to ledger channel=mychannel 
18:17:40.820,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:17:40.820,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.492,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:18:07.492,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.512,createOrReadWAL,8,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
18:18:07.538,Start,8,Starting Raft node channel=mychannel 
18:18:07.561,start,8,Starting raft node as part of a new channel channel=mychannel 
18:18:07.561,becomeFollower,8,8 became follower at term 0 channel=mychannel 
18:18:07.561,newRaft,8,newRaft 8 [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
18:18:07.561,becomeFollower,8,8 became follower at term 1 channel=mychannel 
18:18:07.564,apply,8,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.564,apply,8,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.564,apply,8,Applied config change to add node 3 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.565,apply,8,Applied config change to add node 4 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.565,apply,8,Applied config change to add node 5 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.565,apply,8,Applied config change to add node 6 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.565,apply,8,Applied config change to add node 7 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.565,apply,8,Applied config change to add node 8 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.565,apply,8,Applied config change to add node 9 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.565,apply,8,Applied config change to add node 10 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.565,apply,8,Applied config change to add node 11 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.566,apply,8,Applied config change to add node 12 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.566,apply,8,Applied config change to add node 13 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.566,apply,8,Applied config change to add node 14 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:08.736,Step,8,8 [logterm: 1 index: 14 vote: 0] cast MsgPreVote for b [logterm: 1 index: 14] at term 1 channel=mychannel 
18:18:08.774,Step,8,8 [term: 1] received a MsgVote message with higher term from b [term: 2] channel=mychannel 
18:18:08.774,becomeFollower,8,8 became follower at term 2 channel=mychannel 
18:18:08.774,Step,8,8 [logterm: 1 index: 14 vote: 0] cast MsgVote for b [logterm: 1 index: 14] at term 2 channel=mychannel 
18:18:08.817,run,8,raft.node: 8 elected leader b at term 2 channel=mychannel 
18:18:08.818,run,8,Raft leader changed: 0 -> 11 channel=mychannel 
18:18:29.464,writeBlock,8,Writing block [1] (Raft index: 16) to ledger channel=mychannel 
18:18:32.550,writeBlock,8,Writing block [2] (Raft index: 17) to ledger channel=mychannel 
18:19:31.636,writeBlock,8,Writing block [3] (Raft index: 18) to ledger channel=mychannel 
18:20:30.463,writeBlock,8,Writing block [4] (Raft index: 19) to ledger channel=mychannel 
18:20:33.846,writeBlock,8,Writing block [5] (Raft index: 20) to ledger channel=mychannel 
18:20:40.462,writeBlock,8,Writing block [6] (Raft index: 21) to ledger channel=mychannel 
18:17:47.908,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:17:47.908,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.499,HandleChain,s,EvictionSuspicion not set defaulting to 10m0s
18:18:07.500,HandleChain,d,With system channel: after eviction InactiveChainRegistry.TrackChain will be called
18:18:07.501,createOrReadWAL,9,No WAL data found creating new WAL at path '/var/hyperledger/production/orderer/etcdraft/wal/mychannel' channel=mychannel 
18:18:07.529,Start,9,Starting Raft node channel=mychannel 
18:18:07.560,start,9,Starting raft node as part of a new channel channel=mychannel 
18:18:07.560,becomeFollower,9,9 became follower at term 0 channel=mychannel 
18:18:07.560,newRaft,9,newRaft 9 [peers: [] term: 0 commit: 0 applied: 0 lastindex: 0 lastterm: 0] channel=mychannel 
18:18:07.561,becomeFollower,9,9 became follower at term 1 channel=mychannel 
18:18:07.570,apply,9,Applied config change to add node 1 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
18:18:07.570,apply,9,Applied config change to add node 2 current nodes in channel: [1 2 3 4 5 6 7 8 9 10 11 12 13 14] channel=mychannel 
